,chembl_id,pref_name,canonical_smiles,max_phase_x,molregno,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,cx_most_apka,cx_most_bpka,cx_logp,cx_logd,molecular_species,full_mwt,aromatic_rings,heavy_atoms,qed_weighted,mw_monoisotopic,full_molformula,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score,max_phase_y,pass_ratio
7496,CHEMBL77921,MEDETOMIDINE,Cc1cccc(C(C)c2c[nH]cn2)c1C,3,121477,200.28,3.18,1.0,1.0,28.68,2.0,N,0.0,,6.54,3.39,3.34,NEUTRAL,200.28,2.0,15.0,0.79,200.1313,C13H16N2,2.0,1.0,0.0,-0.44,3,0.7142857142857143
7497,CHEMBL76688,SIVELESTAT,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1,3,122423,434.47,2.25,6.0,3.0,138.87,7.0,N,0.0,2.77,,2.42,-2.01,ACID,434.47,2.0,30.0,0.45,434.1148,C20H22N2O7S,9.0,3.0,0.0,-1.22,3,0.7142857142857143
7498,CHEMBL75124,NONIVAMIDE,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,3,122567,293.41,3.77,3.0,2.0,58.56,10.0,N,0.0,9.93,,3.82,3.82,NEUTRAL,293.41,1.0,21.0,0.65,293.1991,C17H27NO3,4.0,2.0,0.0,-0.07,3,0.5714285714285714
7499,CHEMBL80386,IVOSPEMIN,CCNCC[C@H](O)CNCCCCNC[C@@H](O)CCNCC,3,123529,318.51,-0.33,6.0,6.0,88.58,17.0,N,1.0,,10.73,-1.14,-11.54,BASE,318.51,0.0,22.0,0.21,318.2995,C16H38N4O2,6.0,6.0,1.0,0.24,3,0.42857142857142855
7500,CHEMBL77305,RUBITECAN,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,3,124181,393.36,1.99,8.0,1.0,124.56,2.0,N,0.0,11.71,0.29,1.16,1.16,NEUTRAL,393.36,3.0,29.0,0.31,393.0961,C20H15N3O6,9.0,1.0,0.0,0.56,3,0.7142857142857143
7501,CHEMBL80830,BUCILLAMINE,CC(C)(S)C(=O)N[C@@H](CS)C(=O)O,3,125999,223.32,0.19,4.0,4.0,66.4,4.0,N,0.0,3.97,,0.52,-2.67,ACID,223.32,0.0,13.0,0.51,223.0337,C7H13NO3S2,4.0,2.0,0.0,0.19,3,0.8571428571428571
7502,CHEMBL82301,VICRIVIROC,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,3,127116,533.64,4.5,6.0,0.0,61.8,6.0,N,1.0,,8.44,2.8,1.72,NEUTRAL,533.64,2.0,38.0,0.55,533.2978,C28H38F3N5O2,7.0,0.0,1.0,-0.76,3,0.42857142857142855
7503,CHEMBL310671,SACCHARIN,O=C1NS(=O)(=O)c2ccccc21,3,129777,183.19,0.12,3.0,1.0,63.24,0.0,N,0.0,1.94,,0.45,-0.49,ACID,183.19,1.0,12.0,0.62,182.999,C7H5NO3S,4.0,1.0,0.0,-0.98,3,0.7142857142857143
7504,CHEMBL312443,GABOXADOL,Oc1noc2c1CCNC2,3,132234,140.14,0.03,4.0,2.0,58.29,0.0,N,0.0,7.06,4.99,0.15,-1.83,NEUTRAL,140.14,1.0,10.0,0.53,140.0586,C6H8N2O2,4.0,2.0,0.0,0.03,3,0.7142857142857143
7505,CHEMBL84158,TIAPRIDE,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,3,132933,328.43,1.17,5.0,1.0,75.71,8.0,N,0.0,13.23,7.64,0.46,0.02,NEUTRAL,328.43,1.0,22.0,0.78,328.1457,C15H24N2O4S,6.0,1.0,0.0,-1.85,3,1.0
7506,CHEMBL82202,PYRIDOXAL PHOSPHATE ANHYDROUS,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,3,134571,247.14,0.52,5.0,3.0,116.95,4.0,N,0.0,1.68,4.11,-2.09,-3.18,ACID,247.14,1.0,16.0,0.52,247.0246,C8H10NO6P,7.0,3.0,0.0,0.85,3,0.7142857142857143
7507,CHEMBL85164,CAMOSTAT MESILATE,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1.CS(=O)(=O)O,3,135391,398.42,1.39,6.0,3.0,134.81,7.0,N,0.0,,8.54,1.51,0.36,BASE,494.53,2.0,29.0,0.28,398.159,C21H26N4O8S,9.0,4.0,0.0,-0.88,3,0.42857142857142855
7508,CHEMBL85398,THIAZOLIDINEDIONE,O=C1CSC(=O)N1,3,135405,117.13,-0.03,3.0,1.0,46.17,0.0,Y,0.0,6.36,,-0.28,-1.3,ACID,117.13,0.0,7.0,0.48,116.9884,C3H3NO2S,3.0,1.0,0.0,-0.25,3,0.5714285714285714
7509,CHEMBL83626,SUCCINOBUCOL,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1,3,137246,616.93,9.97,6.0,2.0,83.83,8.0,N,2.0,4.33,,10.31,7.37,ACID,616.93,2.0,42.0,0.13,616.3256,C35H52O5S2,5.0,2.0,2.0,0.25,3,0.42857142857142855
7510,CHEMBL87563,GABEXATE,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1,3,138792,321.38,1.81,5.0,3.0,114.5,9.0,N,0.0,,12.13,2.1,-0.32,BASE,321.38,1.0,23.0,0.21,321.1689,C16H23N3O4,7.0,4.0,0.0,-0.14,3,0.5714285714285714
7511,CHEMBL1067,LICARBAZEPINE,NC(=O)N1c2ccccc2CC(O)c2ccccc21,3,138950,254.29,2.49,2.0,2.0,66.56,0.0,N,0.0,,,1.73,1.73,NEUTRAL,254.29,2.0,19.0,0.76,254.1055,C15H14N2O2,4.0,3.0,0.0,0.06,3,1.0
7512,CHEMBL313006,DALCETRAPIB,CCC(CC)CC1(C(=O)Nc2ccccc2SC(=O)C(C)C)CCCCC1,3,140637,389.61,6.68,3.0,1.0,46.17,8.0,N,1.0,13.05,,7.92,7.92,NEUTRAL,389.61,1.0,27.0,0.5,389.2389,C23H35NO2S,3.0,1.0,1.0,-0.34,3,0.2857142857142857
7513,CHEMBL313971,ZUCAPSAICIN,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,3,141088,305.42,3.79,3.0,2.0,58.56,9.0,N,0.0,9.93,,3.75,3.75,NEUTRAL,305.42,1.0,22.0,0.54,305.1991,C18H27NO3,4.0,2.0,0.0,0.54,3,0.5714285714285714
7514,CHEMBL88712,VELIFLAPON,O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,3,144761,361.44,5.17,3.0,1.0,59.42,6.0,N,1.0,4.09,3.07,4.73,1.95,ACID,361.44,3.0,27.0,0.66,361.1678,C23H23NO3,4.0,1.0,1.0,-0.53,3,0.42857142857142855
7515,CHEMBL91829,RUBOXISTAURIN,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,3,144959,468.56,3.51,6.0,1.0,68.5,2.0,N,0.0,9.76,8.75,2.98,1.85,BASE,468.56,4.0,35.0,0.46,468.2161,C28H28N4O3,7.0,1.0,0.0,-0.11,3,0.7142857142857143
7516,CHEMBL93298,AROTINOLOL,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1,3,150436,371.55,2.81,7.0,3.0,88.24,7.0,N,0.0,13.51,9.84,2.54,0.16,BASE,371.55,2.0,23.0,0.65,371.0796,C15H21N3O2S3,5.0,4.0,0.0,-1.45,3,1.0
7517,CHEMBL94657,PATUPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,3,152995,507.69,4.48,8.0,2.0,109.25,2.0,N,1.0,,2.73,4.12,4.12,NEUTRAL,507.69,1.0,35.0,0.45,507.2655,C27H41NO6S,7.0,2.0,1.0,2.23,3,0.42857142857142855
7518,CHEMBL96783,XYLITOL,OC[C@@H](O)[C@H](O)[C@@H](O)CO,3,153147,152.15,-2.95,5.0,5.0,101.15,4.0,N,0.0,12.76,,-3.1,-3.1,NEUTRAL,152.15,0.0,10.0,0.3,152.0685,C5H12O5,5.0,5.0,0.0,1.32,3,0.7142857142857143
7519,CHEMBL1114,THEOBROMINE,Cn1cnc2c1c(=O)[nH]c(=O)n2C,3,155584,180.17,-1.04,5.0,1.0,72.68,0.0,N,0.0,9.24,,-0.77,-0.78,NEUTRAL,180.17,2.0,13.0,0.56,180.0647,C7H8N4O2,6.0,1.0,0.0,-1.11,3,0.7142857142857143
7520,CHEMBL95431,CARBOXYAMIDOTRIAZOLE,NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,3,157682,424.68,3.2,6.0,2.0,116.89,5.0,N,0.0,13.08,0.38,4.16,4.16,NEUTRAL,424.68,3.0,27.0,0.61,423.0057,C17H12Cl3N5O2,7.0,4.0,0.0,-1.56,3,0.8571428571428571
7521,CHEMBL329091,BESIFOVIR,Nc1ncc2ncn(CC3(OCP(=O)(O)O)CC3)c2n1,3,158981,299.23,0.09,7.0,3.0,136.38,5.0,N,0.0,1.35,3.58,-3.09,-3.68,ACID,299.23,2.0,20.0,0.66,299.0783,C10H14N5O4P,9.0,4.0,0.0,-0.07,3,0.7142857142857143
7522,CHEMBL95606,CYTIDINE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,3,160741,243.22,-2.56,8.0,4.0,130.83,2.0,N,0.0,12.55,,-2.8,-2.8,NEUTRAL,243.22,1.0,17.0,0.45,243.0855,C9H13N3O5,8.0,5.0,0.0,1.65,3,0.7142857142857143
7523,CHEMBL100259,URIDINE,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,3,161181,244.2,-2.85,7.0,4.0,124.78,2.0,N,0.0,9.7,,-2.42,-2.42,NEUTRAL,244.2,1.0,17.0,0.44,244.0695,C9H12N2O6,8.0,4.0,0.0,1.49,3,0.7142857142857143
7524,CHEMBL101253,VATALANIB,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,3,165012,346.82,5.01,4.0,1.0,50.7,4.0,N,1.0,,4.95,4.15,4.15,NEUTRAL,346.82,4.0,25.0,0.56,346.0985,C20H15ClN4,4.0,1.0,1.0,-1.18,3,0.42857142857142855
7525,CHEMBL319669,PAFURAMIDINE,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cc3)o2)cc1,3,167324,364.41,3.57,5.0,4.0,103.36,6.0,N,0.0,,8.83,2.97,0.68,BASE,364.41,3.0,27.0,0.3,364.1535,C20H20N4O3,7.0,4.0,0.0,-0.23,3,0.7142857142857143
7526,CHEMBL102970,PYRIDOXAL,Cc1ncc(CO)c(C=O)c1O,3,169111,167.16,0.4,4.0,2.0,70.42,2.0,N,0.0,7.97,4.11,0.18,0.08,NEUTRAL,167.16,1.0,12.0,0.63,167.0582,C8H9NO3,4.0,2.0,0.0,0.7,3,0.5714285714285714
7527,CHEMBL1130,DOXIFLURIDINE,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,3,169379,246.19,-1.69,6.0,3.0,104.55,1.0,N,0.0,8.07,,-1.17,-1.25,NEUTRAL,246.19,1.0,17.0,0.55,246.0652,C9H11FN2O5,7.0,3.0,0.0,0.79,3,0.8571428571428571
7528,CHEMBL110094,MELITRACEN,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,3,176875,291.44,4.71,1.0,0.0,3.24,3.0,N,0.0,,9.76,4.95,2.62,BASE,291.44,2.0,22.0,0.79,291.1987,C21H25N,1.0,0.0,0.0,0.18,3,0.5714285714285714
7529,CHEMBL108030,UNDECANOATE,CCCCCCCCCCC(=O)O,3,178483,186.29,3.6,1.0,1.0,37.3,9.0,N,0.0,4.95,,4.03,1.62,ACID,186.29,0.0,13.0,0.56,186.162,C11H22O2,2.0,1.0,0.0,0.53,3,0.42857142857142855
7530,CHEMBL108821,SITAFLOXACIN ANHYDROUS,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2,3,179239,409.82,2.7,5.0,2.0,88.56,3.0,N,0.0,5.51,9.37,-0.17,-0.16,ZWITTERION,409.82,2.0,28.0,0.81,409.1005,C19H18ClF2N3O3,6.0,3.0,0.0,0.15,3,1.0
7531,CHEMBL415324,TRANILAST,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,3,179594,327.34,3.05,4.0,2.0,84.86,6.0,N,0.0,3.55,,3.56,0.2,ACID,327.34,2.0,24.0,0.8,327.1107,C18H17NO5,6.0,2.0,0.0,-0.39,3,0.8571428571428571
7532,CHEMBL110739,CORTICOSTERONE,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,3,182165,346.47,2.67,4.0,2.0,74.6,2.0,N,0.0,13.86,,2.02,2.02,NEUTRAL,346.47,0.0,25.0,0.81,346.2144,C21H30O4,4.0,2.0,0.0,2.6,3,1.0
7533,CHEMBL109648,CLAZOSENTAN,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO,3,182389,577.58,2.39,13.0,3.0,200.11,11.0,N,2.0,3.53,3.08,2.56,0.4,ACID,577.58,5.0,41.0,0.21,577.1492,C25H23N9O6S,15.0,3.0,2.0,-1.3,3,0.42857142857142855
7534,CHEMBL320775,NOLATREXED,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,3,183333,284.34,2.36,5.0,2.0,84.66,2.0,N,0.0,11.23,4.72,1.98,1.98,NEUTRAL,284.34,3.0,20.0,0.75,284.0732,C14H12N4OS,5.0,3.0,0.0,-0.75,3,1.0
7535,CHEMBL109480,TANESPIMYCIN,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,3,183934,585.7,2.54,9.0,4.0,166.28,6.0,N,1.0,12.78,,2.57,2.57,NEUTRAL,585.7,0.0,42.0,0.27,585.305,C31H43N3O8,11.0,5.0,2.0,2.38,3,0.14285714285714285
7536,CHEMBL114503,SODIUM SELENATE,O=[Se](=O)([O-])[O-].[Na+].[Na+],3,184643,144.97,,,,,,,,,,,,,188.94,,,,145.9118,Na2O4Se,,,,,3,0.5714285714285714
7537,CHEMBL112302,SODIUM SELENITE,O=[Se]([O-])[O-].[Na+].[Na+],3,185238,128.97,,,,,,,,,,,,,172.94,,,,129.9169,Na2O3Se,,,,,3,0.5714285714285714
7538,CHEMBL116438,CURCUMIN,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,3,190171,368.39,3.85,6.0,3.0,96.22,7.0,N,0.0,8.79,,3.76,3.74,NEUTRAL,368.39,2.0,27.0,0.39,368.126,C21H20O6,6.0,3.0,0.0,0.92,3,0.7142857142857143
7539,CHEMBL117822,ETHYLENE,C=C,3,190956,28.05,0.8,0.0,0.0,0.0,0.0,Y,0.0,,,1.11,1.11,,28.05,0.0,2.0,0.34,28.0313,C2H4,0.0,0.0,0.0,0.44,3,0.5714285714285714
7540,CHEMBL117348,FOLITIXORIN,Nc1nc(=O)c2c([nH]1)NCC1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CN21,3,192598,457.45,-0.52,9.0,6.0,193.98,7.0,N,1.0,3.24,5.29,-2.17,-7.13,ACID,457.45,2.0,33.0,0.31,457.171,C20H23N7O6,13.0,7.0,2.0,-0.06,3,0.42857142857142855
7541,CHEMBL119604,DIETHANOLAMINE,OCCNCCO,3,195479,105.14,-1.44,3.0,3.0,52.49,4.0,N,0.0,,9.26,-1.57,-3.42,BASE,105.14,0.0,7.0,0.38,105.079,C4H11NO2,3.0,3.0,0.0,0.34,3,0.5714285714285714
7542,CHEMBL333950,MAXACALCITOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,3,195734,418.62,4.69,4.0,3.0,69.92,6.0,N,0.0,,,2.79,2.79,NEUTRAL,418.62,0.0,30.0,0.59,418.3083,C26H42O4,4.0,3.0,0.0,2.29,3,0.8571428571428571
7543,CHEMBL332750,TETOMILAST,CCOc1ccc(-c2nc(-c3cccc(C(=O)O)n3)cs2)cc1OCC,3,197090,370.43,4.37,6.0,1.0,81.54,7.0,N,0.0,0.8,4.17,4.3,0.98,ACID,370.43,3.0,26.0,0.67,370.0987,C19H18N2O4S,6.0,1.0,0.0,-1.15,3,1.0
7544,CHEMBL118218,IROFULVEN,CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1,3,197166,246.31,1.67,3.0,2.0,57.53,1.0,Y,0.0,12.77,,0.67,0.67,NEUTRAL,246.31,0.0,18.0,0.74,246.1256,C15H18O3,3.0,2.0,0.0,3.07,3,1.0
7545,CHEMBL1189,DIETHYLAMINE,CCNCC,3,199817,73.14,0.62,1.0,1.0,12.03,2.0,Y,0.0,,10.58,0.52,-2.39,BASE,73.14,0.0,5.0,0.5,73.0891,C4H11N,1.0,1.0,0.0,-0.09,3,0.7142857142857143
7546,CHEMBL111272,M-FLUOROBENZYLGUANIDINE,N=C(N)NCc1cccc(F)c1,3,200516,167.19,0.81,1.0,3.0,61.9,2.0,N,0.0,,12.11,0.91,-1.51,BASE,167.19,1.0,12.0,0.45,167.0859,C8H10FN3,3.0,4.0,0.0,-1.47,3,0.5714285714285714
7547,CHEMBL419792,SUMANIROLE,CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,3,208205,203.25,0.47,3.0,2.0,49.82,1.0,Y,0.0,12.88,9.11,0.93,-0.78,BASE,203.25,2.0,15.0,0.71,203.1059,C11H13N3O,4.0,2.0,0.0,-0.17,3,1.0
7548,CHEMBL123558,AZIMILIDE,CN1CCN(CCCCN2C(=O)CN(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,3,208679,457.96,3.23,6.0,0.0,72.6,8.0,N,0.0,11.95,8.3,2.59,1.64,NEUTRAL,457.96,2.0,32.0,0.35,457.1881,C23H28ClN5O3,8.0,0.0,0.0,-1.38,3,0.7142857142857143
7549,CHEMBL127592,OXETHAZAINE,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,3,209074,467.65,3.24,4.0,1.0,64.09,12.0,N,0.0,,5.78,3.16,3.15,NEUTRAL,467.65,2.0,34.0,0.52,467.3148,C28H41N3O3,6.0,1.0,0.0,-0.48,3,0.5714285714285714
7550,CHEMBL336296,URIDINE TRIPHOSPHATE,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,3,216457,484.14,-2.5,12.0,7.0,264.37,8.0,N,2.0,0.9,,-3.38,-10.79,ACID,484.14,1.0,29.0,0.19,483.9685,C9H15N2O15P3,17.0,7.0,2.0,1.45,3,0.2857142857142857
7551,CHEMBL334830,RANIRESTAT,O=C1C[C@@]2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1cccn12,3,219259,420.19,1.31,5.0,1.0,88.48,2.0,N,0.0,9.22,,1.79,1.78,NEUTRAL,420.19,2.0,26.0,0.59,418.9917,C17H11BrFN3O4,7.0,1.0,0.0,-0.81,3,0.8571428571428571
7552,CHEMBL263198,OCTAAMINOACRIDINE,Nc1c2c(nc3c1CCCC3)CCCC2,3,219503,202.3,2.42,2.0,1.0,38.91,0.0,Y,0.0,,9.72,2.58,0.8,BASE,202.3,1.0,15.0,0.7,202.147,C13H18N2,2.0,2.0,0.0,-0.32,3,0.8571428571428571
7553,CHEMBL334533,DEXANABINOL,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(CO)C[C@H]21,3,221361,386.58,6.22,3.0,2.0,49.69,7.0,N,1.0,9.98,,6.14,6.14,NEUTRAL,386.58,1.0,28.0,0.43,386.2821,C25H38O3,3.0,2.0,1.0,1.93,3,0.2857142857142857
7554,CHEMBL134561,ICLAPRIM,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,3,221924,354.41,2.43,7.0,2.0,105.51,5.0,N,0.0,,7.15,2.49,2.3,NEUTRAL,354.41,2.0,26.0,0.85,354.1692,C19H22N4O3,7.0,4.0,0.0,1.08,3,0.8571428571428571
7555,CHEMBL435191,EDOTECARIN,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,3,222232,608.56,-0.73,13.0,10.0,241.2,6.0,N,3.0,8.82,2.44,-1.26,-1.28,NEUTRAL,608.56,5.0,44.0,0.11,608.1755,C29H28N4O11,15.0,10.0,3.0,0.87,3,0.2857142857142857
7556,CHEMBL435224,LAPAQUISTAT ACETATE,COc1cccc([C@H]2O[C@H](CC(=O)N3CCC(CC(=O)O)CC3)C(=O)N(CC(C)(C)COC(C)=O)c3ccc(Cl)cc32)c1OC,3,235143,645.15,4.87,8.0,1.0,131.91,11.0,N,1.0,4.28,,3.34,0.36,ACID,645.15,2.0,45.0,0.34,644.2501,C33H41ClN2O9,11.0,1.0,2.0,-0.25,3,0.42857142857142855
7557,CHEMBL358850,D-LACTIC ACID,C[C@@H](O)C(=O)O,3,236686,90.08,-0.55,2.0,2.0,57.53,1.0,Y,0.0,3.78,,-0.47,-3.74,ACID,90.08,0.0,6.0,0.45,90.0317,C3H6O3,3.0,2.0,0.0,0.53,3,0.7142857142857143
7558,CHEMBL422648,PRULIFLOXACIN,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,3,238204,461.47,2.64,9.0,1.0,109.13,4.0,N,0.0,5.82,4.88,2.55,1.24,ACID,461.47,3.0,32.0,0.63,461.1057,C21H20FN3O6S,9.0,1.0,0.0,-0.6,3,0.8571428571428571
7559,CHEMBL1267,LERIGLITAZONE,CC(O)c1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,3,245517,372.45,2.65,6.0,2.0,88.52,7.0,N,0.0,6.62,4.83,2.14,1.44,NEUTRAL,372.45,2.0,26.0,0.78,372.1144,C19H20N2O4S,6.0,2.0,0.0,-0.25,3,0.8571428571428571
7560,CHEMBL149082,TRAMIPROSATE,NCCCS(=O)(=O)O,3,247406,139.18,-0.78,3.0,2.0,80.39,3.0,N,0.0,-0.99,10.19,-2.55,-2.56,ZWITTERION,139.18,0.0,8.0,0.5,139.0303,C3H9NO3S,4.0,3.0,0.0,0.47,3,0.5714285714285714
7561,CHEMBL151445,DROPROPIZINE,OCC(O)CN1CCN(c2ccccc2)CC1,3,248988,236.32,0.16,4.0,2.0,46.94,4.0,N,0.0,14.0,7.65,0.61,0.17,NEUTRAL,236.32,1.0,17.0,0.78,236.1525,C13H20N2O2,4.0,2.0,0.0,-1.09,3,1.0
7562,CHEMBL153479,AMBROXOL,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,3,253571,378.11,3.19,3.0,3.0,58.28,3.0,N,0.0,,9.01,2.65,1.04,BASE,378.11,1.0,18.0,0.71,375.9786,C13H18Br2N2O,3.0,4.0,0.0,-0.34,3,0.7142857142857143
7563,CHEMBL348475,TARIQUIDAR,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,3,259664,646.74,6.37,8.0,2.0,111.25,11.0,N,2.0,13.9,8.36,5.68,4.68,NEUTRAL,646.74,5.0,48.0,0.17,646.2791,C38H38N4O6,10.0,2.0,2.0,-1.07,3,0.42857142857142855
7564,CHEMBL156025,THYMOPENTIN,CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,3,261203,679.78,-2.4,10.0,11.0,327.67,22.0,N,2.0,3.6,11.21,-6.3,-6.65,ZWITTERION,679.78,1.0,48.0,0.03,679.3653,C30H49N9O9,18.0,15.0,3.0,0.66,3,0.2857142857142857
7565,CHEMBL160519,PROCATEROL,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,3,262509,290.36,2.04,4.0,4.0,85.35,5.0,N,0.0,8.52,9.88,0.88,-0.08,BASE,290.36,2.0,21.0,0.68,290.163,C16H22N2O3,5.0,4.0,0.0,0.5,3,1.0
7566,CHEMBL350719,ESMETHADONE,CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,3,266284,309.45,4.29,2.0,0.0,20.31,7.0,N,0.0,,9.12,5.01,3.29,BASE,309.45,2.0,23.0,0.76,309.2093,C21H27NO,2.0,0.0,0.0,-0.2,3,0.7142857142857143
7567,CHEMBL166863,POLMACOXIB,CC1(C)OC(c2ccc(S(N)(=O)=O)cc2)=C(c2cccc(F)c2)C1=O,3,277493,361.39,2.72,4.0,1.0,86.46,3.0,N,0.0,10.09,,2.94,2.94,NEUTRAL,361.39,2.0,25.0,0.91,361.0784,C18H16FNO4S,5.0,2.0,0.0,-0.41,3,0.8571428571428571
7568,CHEMBL167691,LAROMUSTINE,CNC(=O)N(N(CCCl)S(C)(=O)=O)S(C)(=O)=O,3,277853,307.78,-1.0,5.0,1.0,103.86,5.0,N,0.0,13.27,,-1.86,-1.86,NEUTRAL,307.78,0.0,17.0,0.52,307.0063,C6H14ClN3O5S2,8.0,1.0,0.0,-0.63,3,0.7142857142857143
7569,CHEMBL355200,ENILURACIL,C#Cc1c[nH]c(=O)[nH]c1=O,3,283293,136.11,-0.96,2.0,2.0,65.72,0.0,N,0.0,8.54,,-0.82,-0.85,NEUTRAL,136.11,1.0,10.0,0.45,136.0273,C6H4N2O2,4.0,2.0,0.0,-0.73,3,0.5714285714285714
7570,CHEMBL172513,CARNITINE,C[N+](C)(C)CC(O)CC(=O)[O-],3,283927,161.2,-1.81,3.0,1.0,60.36,4.0,N,0.0,4.2,,-4.89,-4.12,ACID,161.2,0.0,11.0,0.49,161.1052,C7H15NO3,4.0,1.0,0.0,0.61,3,0.5714285714285714
7571,CHEMBL171679,ASPARTAME,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,3,285694,294.31,-0.31,5.0,3.0,118.72,7.0,N,0.0,3.53,8.53,-2.22,-2.25,ZWITTERION,294.31,1.0,21.0,0.59,294.1216,C14H18N2O5,7.0,4.0,0.0,0.26,3,0.8571428571428571
